# bugs_open/029 — PRESERVED EVIDENCE. Exported 2026-08-20 from the live DB.
#
# WHY THIS FILE EXISTS: awaited_requests deletes terminal rows at processed_at + 7 days
# (cleanup_expired_awaited_requests(), called every minute). The 2026-08-17 population
# begins deleting 2026-08-24 00:32 and rolls through that day. After that the wedge has
# NO retained instances anywhere: orchestration_states purged its rows on 2026-08-19.
#
# SCOPE: every awaited_requests row of every orchestration that ran a
# process_item_iter_N_(spawn|call)_handler step between 2026-08-15 and 2026-08-17.
# 6,484 rows across 1,019 orchestrations. Deliberately WIDER than the 20 wedges: it carries
# the healthy population too, so the controls stay reproducible after the delete — the
# 20-wedged vs 11-never-advanced comparison and the healthy-continuation control both need
# rows that are not themselves wedges.
#
# FORMAT: tab-separated, NO header row, NO footer. Columns in order:
#   1 request_id  2 orchestration_id  3 correlation_id  4 step_id  5 step_name
#   6 retry_version  7 target_agent_type  8 responses_topic  9 requests_topic
#   10 sent_at  11 timeout_at  12 status  13 processed_at  14 processing_started_at
#   15 processing_pod
# Lines beginning '#' are commentary; every other line is exactly one row.
#
# ⚠ EXPORT INTEGRITY — READ BEFORE TRUSTING ANY RE-EXPORT. `kubectl exec … psql > file`
# TRUNCATES INTERMITTENTLY on an output this size, with no error inside the file and a
# perfectly well-formed final line. Measured 2026-08-20 across three attempts of the SAME
# command: 4,243 rows, then 5,186, then 6,484. A short export therefore reads as complete
# and its shortfall varies run to run. This file was accepted only on an explicit
# `[ "$n" -eq 6484 ]` assertion. ALWAYS assert the expected row count against the DB before
# using an export; never judge one by whether its tail looks sane.
#
# PROVEN TO RECONSTRUCT (2026-08-20, from this file alone, not from the DB):
#   31 rv3/error call_handlers (30 on 08-17, 1 on 08-15)
#   20 wedged (next spawn present, next call_handler ABSENT) — all 08-17
#   11 never-advanced (no next spawn at all) — 10 on 08-17, 1 on 08-15
#    0 recovered.  The zero is the finding; the healthy population is the control.
# Rebuild with RECONSTRUCTION_QUERY.sql's logic: an iter_N_call_handler at
# retry_version>=3 AND status='error', the following iter_{N+1}_spawn_handler, and no
# iter_{N+1}_call_handler row.
#
# CAVEAT: awaited_requests ONLY. orchestration_states was already purged when this was
# taken, so collected_data, last_activity and the reaper's error strings are NOT here and
# are not recoverable. Any figure quoting last_activity cannot be re-derived from this file.
58a2b40b-773b-4eda-b924-d7661a8e5cf5	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	3d92265e-2b7f-499b-b981-df617b99511f	process_item_iter_0_spawn_handler	0	content-gap-planner	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-content-gap-planner-process_item_iter_0_spawn_handler.requests	2026-08-17 16:20:27.732044	2026-08-17 16:22:27.732044	processed	2026-08-17 16:20:38.308405	2026-08-17 16:20:38.236754	agent-build-dispatch-loop-ef89fd47-52hlj
6a2f3bac-2859-4590-99e0-eeffd175b880	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	43a8a12e-eb02-4d74-b761-162735438551	process_item_iter_0_call_handler	0	content-gap-planner	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-content-gap-planner-process_item_iter_0_spawn_handler.requests	2026-08-17 16:20:39.371024	2026-08-17 16:40:39.371025	processed	2026-08-17 16:21:13.728923	2026-08-17 16:21:13.406408	agent-build-dispatch-loop-ef89fd47-52hlj
6cdff135-4acb-41ca-84b7-21437fbc4f00	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	a8eee204-7b18-4a81-9870-cc51cb16dd11	process_item_iter_1_spawn_handler	0	asset-deployer	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-asset-deployer-process_item_iter_1_spawn_handler.requests	2026-08-17 16:21:20.854969	2026-08-17 16:23:20.854969	processed	2026-08-17 16:21:32.430316	2026-08-17 16:21:32.190703	agent-build-dispatch-loop-ef89fd47-52hlj
83c5ab4a-59df-41bc-bb10-920015353734	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	d80514a1-fff6-4829-bc8e-88bf51a3d346	process_item_iter_1_call_handler	0	asset-deployer	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-asset-deployer-process_item_iter_1_spawn_handler.requests	2026-08-17 16:21:33.739513	2026-08-17 16:41:33.739514	processed	2026-08-17 16:21:42.044571	2026-08-17 16:21:42.001778	agent-build-dispatch-loop-ef89fd47-52hlj
90302ff3-a525-476a-9ab9-bce47edfd61d	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	3ddb318d-8e63-46b3-bfa8-6b0fa945a0f2	process_item_iter_2_spawn_handler	0	asset-deployer	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-asset-deployer-process_item_iter_2_spawn_handler.requests	2026-08-17 16:21:47.045872	2026-08-17 16:23:47.045872	processed	2026-08-17 16:21:58.381314	2026-08-17 16:21:58.270201	agent-build-dispatch-loop-ef89fd47-52hlj
8653ba14-31d0-4298-a416-af08733c79c7	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	a7524d83-1c90-4704-8d76-b8da718371e6	process_item_iter_2_call_handler	0	asset-deployer	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-asset-deployer-process_item_iter_2_spawn_handler.requests	2026-08-17 16:21:59.759745	2026-08-17 16:41:59.759747	processed	2026-08-17 16:22:09.835459	2026-08-17 16:22:09.590058	agent-build-dispatch-loop-ef89fd47-52hlj
5787e81b-be21-4b14-a288-2e7427f8a03d	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	41f313df-518b-41ae-88c6-fc8eef5b22eb	process_item_iter_3_spawn_handler	0	asset-deployer	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-asset-deployer-process_item_iter_3_spawn_handler.requests	2026-08-17 16:22:16.520254	2026-08-17 16:24:16.520254	processed	2026-08-17 16:22:28.078136	2026-08-17 16:22:27.891375	agent-build-dispatch-loop-ef89fd47-52hlj
8f91d6e8-3d07-4bc5-8b8e-03c61b1c311f	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	65b3d078-4713-47e8-b45f-380cddf5793c	process_item_iter_3_call_handler	0	asset-deployer	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-asset-deployer-process_item_iter_3_spawn_handler.requests	2026-08-17 16:22:29.414991	2026-08-17 16:42:29.414993	processed	2026-08-17 16:22:37.128526	2026-08-17 16:22:36.535585	agent-build-dispatch-loop-ef89fd47-52hlj
1114d73e-b9ff-4c6a-95e2-eace545bdb1e	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	f88a935c-673c-42a1-92b6-6df3dc076385	process_item_iter_4_spawn_handler	0	asset-deployer	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-asset-deployer-process_item_iter_4_spawn_handler.requests	2026-08-17 16:22:45.521396	2026-08-17 16:24:45.521396	processed	2026-08-17 16:22:58.047504	2026-08-17 16:22:57.429804	agent-build-dispatch-loop-ef89fd47-52hlj
4dd24e10-b9b1-4416-85df-6cd7bd27e322	002141d6-8964-47a9-8a45-063da7994aed	75d4ab2b-f7ce-4877-903a-cb89c3cf2eec	5f79be43-9adb-4290-96c6-723f98e5f5d1	process_item_iter_4_call_handler	0	asset-deployer	job.75d4ab2b-6628a447-build-dispatch-loop-spawn_dispatch.responses	job.75d4ab2b-002141d6-asset-deployer-process_item_iter_4_spawn_handler.requests	2026-08-17 16:22:59.862207	2026-08-17 16:42:59.862208	processed	2026-08-17 16:23:07.674865	2026-08-17 16:23:07.414964	agent-build-dispatch-loop-ef89fd47-52hlj
